id,ret
146,0.2824987221816395
147,0.33049761511017756
148,0.3285231378472458
149,0.35341880992823804
150,0.33902475903250096
151,0.3283863344182582
152,0.34641967022529985
153,0.3040973825364964
154,0.3557278457623894
155,0.3475537071280021
156,0.30111304443109
157,0.3094367228952911
158,0.34612664176419167
159,0.33553006963524235
160,0.3249721868917971
161,0.3199333567379388
162,0.3388427384304258
163,0.3867330414283978
164,0.36116124194677324
165,0.40163163514266464
166,0.2963764285492632
167,0.3027290503582515
168,0.34778624409051684
169,0.32450786983137364
170,0.28917155003834205
171,0.3363410812295157
172,0.3420786823537524
173,0.29438705142506594
174,0.3189881574708859
175,0.27971654063473966
176,0.29768828989655727
177,0.35029795933850516
178,0.2979796064836334
179,0.3407561925023651
180,0.36471338755343635
181,0.3952485673204188
182,0.3288723188884948
183,0.3447570971565258
184,0.3597623687248856
185,0.31064984700696274
186,0.38132736559247027
187,0.32838154020072363
188,0.37223116099925424
189,0.3139995059536963
190,0.3215201505465669
191,0.29230130974587026
192,0.31524545791612385
193,0.33986040017440805
194,0.3290538383229468
195,0.29895361064228454
196,0.2962628719373022
197,0.31948546388845667
198,0.35003059342167847
199,0.3358291475414089
200,0.34319812962183743
201,0.38337108373605233
202,0.3407561925023651
203,0.31293139069582915
204,0.3238337360725337
205,0.32621812627360547
206,0.32173180496574544
207,0.3573640735494382
208,0.3333536844656265
209,0.31494909215681666
210,0.35179596131872726
211,0.3312088314140529
212,0.3575909931535245
213,0.32710998089874843
214,0.3299362490568224
215,0.39919066409285037
216,0.37957694366352934
217,0.3715532419673671
218,0.31340469121200776
219,0.3313060339217243
220,0.3865803997160011
221,0.3713310298484341
222,0.3829680744902888
223,0.2595309603995873
224,0.39150383678341133
225,0.3374580439571903
226,0.3575669263094371
227,0.33026687636454566
228,0.28542352482361205
229,0.30159332955528445
230,0.3408986568557808
231,0.31380205548086104
232,0.31871678511415036
233,0.3258862530071989
234,0.3644975492956987
235,0.29534259092152454
236,0.3639119340907461
237,0.31366827442923834
238,0.2658385034146448
239,0.34234463385274616
240,0.2989649847670631
241,0.32880057238360044
242,0.381642331975132
243,0.3460718320051696
244,0.3067960716977162
245,0.37724941390959355
246,0.34110379229766036
247,0.35264810466883306
248,0.34206444815299825
249,0.32259899854848617
250,0.2865527992126155
251,0.319242953613582
252,0.3233576754349351
253,0.37011917036478736
254,0.3015985577664179
255,0.332553415564121
256,0.32880057238360044
257,0.2956988426045082
258,0.3384558336393307
259,0.3416485540783981
260,0.27226102845384087
261,0.34948287456388
262,0.3196538482126113
263,0.35815260555997364
264,0.3213108368519511
265,0.35293403682647284
266,0.3006889240271537
267,0.3679040797452362
268,0.29175660752901333
269,0.3419449260520274
270,0.3389334086549964
271,0.29773735446357874
272,0.32026682434647924
273,0.33020025519466634
274,0.37140655764670494
275,0.34206444815299825
276,0.3491598262899244
277,0.3245527534574678
278,0.31925546998910165
279,0.30279929003310513
280,0.31417939282131313
281,0.31284941874059335
282,0.31753375891339897
283,0.27770396697185096
284,0.3820694192528721
285,0.36749749112849833
286,0.3805441756208987
287,0.29001264407834076
288,0.3264811611984463
289,0.35248072288257704
290,0.35692767396984115
291,0.3098864584132858
292,0.2883822290638741
293,0.3132132812137788
294,0.3175181240011092
295,0.3245504292205628
296,0.31038561744018184
297,0.34797952938907867
298,0.32429140231209547
299,0.36600859876152114
300,0.33910195257468373
301,0.36493968203263066
302,0.3630662490025621
303,0.348479251243914
304,0.30792321964680347
305,0.29171906190669294
306,0.3264811611984463
307,0.3820099071292299
308,0.33044696422788333
309,0.34962516701248547
310,0.3215201505465669
311,0.32880057238360044
312,0.2952155580975715
313,0.352765275887341
314,0.34696391921562925
315,0.37223116099925424
316,0.3316203710713258
317,0.39919066409285037
318,0.36015116805760705
319,0.344015207286691
320,0.32026682434647924
321,0.3545731288218935
322,0.37691109123052824
323,0.3476859867198695
324,0.39328366324898584
325,0.3228572169021502
326,0.30630077846392856
327,0.2979796064836334
328,0.30869387997564873
329,0.33225064685250033
330,0.292174387974385
331,0.3119116790274532
332,0.28755677188865647
333,0.3431694607824642
334,0.3046465194002292
335,0.3592134186064915
336,0.3408986568557808
337,0.3411955556992685
338,0.33910195257468373
339,0.3386646339052817
340,0.350397011998383
341,0.316315119523078
342,0.32880057238360044
343,0.371370915352642
344,0.2762987524528493
345,0.3612110686543282
346,0.3644975492956987
347,0.3520549158267684
348,0.3414247518446602
349,0.31871678511415036
350,0.34437768996064216
351,0.3386021595061596
352,0.3830600262240455
353,0.37305373812094134
354,0.2910184994300983
355,0.37855606372836537
356,0.3246032961898443
357,0.3495218613114463
358,0.2935921989264183
359,0.3851952057309749
360,0.3215201505465669
361,0.33187190196337324
362,0.3507824443629986
363,0.3877136648758174
364,0.26974256305232763
365,0.31441707112418166
366,0.35926946485325606
367,0.33986040017440805
368,0.31190641819506015
369,0.3199103694490994
370,0.3183782940038037
371,0.2828436506951848
372,0.289359704935434
373,0.30574339090955527
374,0.30567588535895107
375,0.3196153011486338
376,0.30479987502058725
377,0.37957694366352934
378,0.32733804025045754
379,0.25504020899817337
380,0.2658385034146448
381,0.3412967484433178
382,0.34174944568874416
383,0.2620874312910336
384,0.344015207286691
385,0.3639119340907461
386,0.3215201505465669
387,0.3476612134879562
388,0.3468409571786767
389,0.3145490192482434
390,0.315902179976158
391,0.3451806867886872
392,0.34110379229766036
393,0.3002184935337813
394,0.34909433888702834
395,0.3048194918383906
396,0.29564302109324114
397,0.3108019566380149
398,0.32755856355523566
399,0.4001215187402577
400,0.32818226160515407
401,0.3006889240271537
402,0.2771071493567565
403,0.3435699463423848
404,0.34206444815299825
405,0.3656736064662919
406,0.34881124322073565
407,0.3183782940038037
408,0.29171906190669294
409,0.27197078076882103
410,0.34379218905240205
411,0.35029795933850516
412,0.3412086136481278
413,0.33985047353810155
414,0.30567588535895107
415,0.3450201312119794
416,0.3600373166798018
417,0.32254101659981566
418,0.3245504292205628
419,0.3096907980359088
420,0.3333536844656265
421,0.36010637484100005
422,0.32778907182195816
423,0.3747361158543876
424,0.35926946485325606
425,0.31061779005787943
426,0.3865803997160011
427,0.35117554079580926
428,0.3545731288218935
429,0.3105749723441507
430,0.34206444815299825
431,0.34488610537283
432,0.3395247087760982
433,0.33560802293642955
434,0.311711929845346
435,0.334644774879988
436,0.30868602674684814
437,0.3386646339052817
438,0.36700294005041967
439,0.3606091602060978
440,0.2820249424201677
441,0.34104879268774735
442,0.32026682434647924
443,0.3397689695115104
444,0.34039527662044383
445,0.3853438639794969
446,0.3539471879848811
447,0.33227618918078416
448,0.3397689695115104
449,0.3195260560476236
450,0.30882985014798786
451,0.34319812962183743
452,0.33156986543200256
453,0.35011235115464145
454,0.31684353125487064
455,0.34452998204692464
456,0.28477282301677875
457,0.3427237340792504
458,0.315315222176086
459,0.3231404958883227
460,0.38337108373605233
461,0.3299362490568224
462,0.31898382917372176
463,0.2763287321731239
464,0.29740296553289536
465,0.35926946485325606
466,0.3117230196632154
467,0.3257117073235647
468,0.2994872944542943
469,0.40060687375877224
470,0.2748545887081997
471,0.3472661824478582
472,0.29038483751756733
473,0.34539782246712203
474,0.3543769871941128
475,0.34110379229766036
476,0.2976322040616499
477,0.34110137794974404
478,0.3084851582546447
479,0.31441707112418166
480,0.3215201505465669
481,0.3556992482150407
482,0.30321184467706447
483,0.33413144710467757
484,0.3606091602060978
485,0.3385021813553753
486,0.32778907182195816
487,0.42856748666214306
488,0.3500595781510591
489,0.39328366324898584
490,0.34881124322073565
491,0.3175181240011092
492,0.30383909640785917
493,0.3451622610950371
494,0.3072373487812624
495,0.31536257942774804
496,0.35442725001892417
497,0.38337108373605233
498,0.3523872692581479
499,0.266791727349863
500,0.31752036492773683
501,0.29558317411034984
502,0.336508191313106
503,0.29179023334419946
504,0.40314749555410556
505,0.30868602674684814
506,0.32980510975270527
507,0.34181909371967517
508,0.34856627688369146
509,0.34206444815299825
510,0.29269473944706925
511,0.34969484194802813
512,0.37711468081464516
513,0.3132132812137788
514,0.34203176251411715
515,0.28077153541730343
516,0.3398780570397857
517,0.34110379229766036
518,0.3595699620938516
519,0.36700294005041967
520,0.2955481262353982
521,0.3095590071777242
522,0.3749113297220533
523,0.34104879268774735
524,0.3462856241452068
525,0.2985446825771065
526,0.3494209098632802
527,0.30479987502058725
528,0.3415738446832315
529,0.3132574907118253
530,0.3494209098632802
531,0.3141045265644996
532,0.34234463385274616
533,0.3139995059536963
534,0.33552307859735686
535,0.27993769053046513
536,0.3704621690957951
537,0.33517617574862346
538,0.28699442770392336
539,0.34488610537283
540,0.3630662490025621
541,0.3183782940038037
542,0.29779866499411967
543,0.30725501261987753
544,0.31146760280730557
545,0.3107910418202905
546,0.35767513747536794
547,0.34234463385274616
548,0.34206444815299825
549,0.2805209185567106
550,0.31199634902826
551,0.3550930421678541
552,0.31967044227769503
553,0.2848588740695079
554,0.34604785439652264
555,0.34515026532159576
556,0.3037831383281813
557,0.3242040507679277
558,0.3597623687248856
559,0.34104879268774735
560,0.28542352482361205
561,0.34749278252045623
562,0.29843802787362467
563,0.3040449797867706
564,0.35926946485325606
565,0.331623764247546
566,0.3228473502835929
567,0.2660703886837211
568,0.3851952057309749
569,0.29175660752901333
570,0.3116648600614609
571,0.3345890508221152
572,0.3592134186064915
573,0.37453098375549987
574,0.31693975901694604
575,0.310878682025315
576,0.37691109123052824
577,0.3765116927992761
578,0.3310477855952937
579,0.3810274400802115
580,0.30870098070866225
581,0.33323279440541476
582,0.31786294717772084
583,0.31418962217173185
584,0.39260920148219225
585,0.344586440756344
586,0.2987173378812704
587,0.35293403682647284
588,0.2781527467431985
589,0.34234463385274616
590,0.31146760280730557
591,0.33225064685250033
592,0.3132574907118253
593,0.3387030533514441
594,0.31832384240078243
595,0.32405843466362066
596,0.348479251243914
597,0.3504444796017796
598,0.3397689695115104
599,0.37691109123052824
600,0.3532482991022368
601,0.32778907182195816
602,0.35150862397585697
603,0.31786294717772084
604,0.3132574907118253
605,0.3242040507679277
606,0.3436831143388368
607,0.3415738446832315
608,0.30133050227368613
609,0.342010591308218
610,0.3520549158267684
611,0.29202822452587013
612,0.3209850358706166
613,0.36737576348733697
614,0.3412967484433178
615,0.3158959396643146
616,0.3454982059357627
617,0.2989571606380991
618,0.3798679086703899
619,0.29701857422746075
620,0.31256989032715343
621,0.3145490192482434
622,0.35365381411003555
623,0.34331669733906545
624,0.309594937810585
625,0.3592134186064915
626,0.39260920148219225
627,0.3327720736382409
628,0.32604959934398753
629,0.3086655337086346
630,0.34631134742970626
631,0.37691109123052824
632,0.33227618918078416
633,0.3132750514873993
634,0.39052588367574376
635,0.3600355596061312
636,0.33560802293642955
637,0.34203176251411715
638,0.3345810243704621
639,0.3502611184268596
640,0.28072569373127493
641,0.3035495922262401
642,0.28747796875640896
643,0.3163792060918621
644,0.33020025519466634
645,0.2990789675623139
646,0.3307756048132631
647,0.31536257942774804
648,0.28077153541730343
649,0.31730103835633533
650,0.3243506006218208
651,0.3438712918483452
652,0.29534259092152454
653,0.34110379229766036
654,0.3267974133097532
655,0.289359704935434
656,0.3183782940038037
657,0.34331669733906545
658,0.39459397286552944
659,0.29587000370948946
660,0.3326310490265817
661,0.3472498355110979
662,0.37571366047586235
663,0.35336864087978714
664,0.33020025519466634
665,0.3468497493489872
666,0.31384313678155684
667,0.36292205716985704
668,0.3474911958997253
669,0.31064682346504596
670,0.3223267350806541
671,0.34272779695515004
672,0.32862966918917486
673,0.31190641819506015
674,0.3910483593875093
675,0.2750073183407118
676,0.3287534365759965
677,0.36090430493441794
678,0.3353862248364753
679,0.3595699620938516
680,0.3199103694490994
681,0.3137177061982081
682,0.33777299005435624
683,0.3385021813553753
684,0.31841617950982876
685,0.2935921989264183
686,0.3435699463423848
687,0.32818226160515407
688,0.2979294497175362
689,0.37691109123052824
690,0.3428302007398272
691,0.35869746992706386
692,0.3575669263094371
693,0.28794195499354
694,0.275741949356244
695,0.3431694607824642
696,0.34429514356419677
697,0.3820694192528721
698,0.29454428529955956
699,0.3557597143542489
700,0.38186351062668766
701,0.3397689695115104
702,0.30185699728803567
703,0.30926740622532456
704,0.309687197543281
705,0.3620517665733858
706,0.3472498355110979
707,0.3604892438781492
708,0.3046239447484141
709,0.27231941257841996
710,0.3382677007516292
711,0.3374580439571903
712,0.3040449797867706
713,0.31199634902826
714,0.3927477791036805
715,0.3179841142011075
716,0.32883536984717054
717,0.3096907980359088
718,0.297868268659343
719,0.3208619448732494
720,0.32005039796397416
721,0.3713674316872375
722,0.3138744736255568
723,0.34319812962183743
724,0.3234205667907227
725,0.34206444815299825
726,0.3163792060918621
727,0.33227618918078416
728,0.2946803088760318
729,0.3138744736255568
730,0.41680457919132285
731,0.34909006672522475
732,0.3391834470578854
733,0.3034142858063914
734,0.37911434664194105
735,0.3559419608365164
736,0.3223197186558564
737,0.34391762085648137
738,0.3006713434802679
739,0.3593600208808677
740,0.30817007855053224
741,0.30459149920304673
742,0.3086115106466667
743,0.3286083111491388
744,0.2891618970906174
745,0.315580118835978
746,0.40163163514266464
747,0.34968386113941935
748,0.3441584475224867
749,0.3391263516673743
750,0.3689006193295521
751,0.2938321041746873
752,0.33164054533322573
753,0.3891363129486395
754,0.3908508113212627
755,0.3027290503582515
756,0.34915160558165514
757,0.32329269846665526
758,0.2760028438891879
759,0.3587691762988774
760,0.3020315496007485
761,0.3635638189197574
762,0.3399082712467425
763,0.35371732402130546
764,0.34111053443139727
765,0.35044842694191625
766,0.40163163514266464
767,0.277469122873253
768,0.30548869960553504
769,0.30727511298294957
770,0.26406566145547744
771,0.3949417718994742
772,0.3652937228299391
773,0.3559419608365164
774,0.39120020140901457
775,0.3189881574708859
776,0.34076735710041167
777,0.3185039297377781
778,0.2766752894740794
779,0.3354778790169256
780,0.3094367228952911
781,0.2812429253822566
782,0.3382048324788206
783,0.3248496216731819
784,0.3185039297377781
785,0.30231390653165086
786,0.35743956130136467
787,0.3975907968949815
788,0.3084859867721111
789,0.35224811542495804
790,0.3558222225861098
791,0.3219557458474791
792,0.3152565321162485
793,0.29245373040064265
794,0.28139491156334656
795,0.35371732402130546
796,0.28675742519400427
797,0.3270505211969727
798,0.3558222225861098
799,0.283230847313734
800,0.31436317852776724
801,0.3404351455514712
802,0.3484943176066303
803,0.28673506853238206
804,0.311206230952521
805,0.27467199374072093
806,0.3483964478280853
807,0.3059365399082875
808,0.31903249345828244
809,0.3270505211969727
810,0.3814205608845903
811,0.38679449372647196
812,0.3769621542143719
813,0.2963764285492632
814,0.34615823145478786
815,0.34717637586300604
816,0.3354778790169256
817,0.27677044895862435
818,0.41058061510373767
819,0.351013654234667
820,0.34183694920807095
821,0.3540192671149561
822,0.2820560567950974
823,0.31292285477762366
824,0.2974936042662335
825,0.3503783956271174
826,0.32713687865859403
827,0.3676785063507109
828,0.3488735811543497
829,0.37897511968703623
830,0.2812429253822566
831,0.34325092777244853
832,0.38679449372647196
833,0.315580118835978
834,0.30647707821967884
835,0.312853752613564
836,0.3199503539848485
837,0.3278487200333575
838,0.29827146261430226
839,0.33760810281322856
840,0.3408130152388271
841,0.38679449372647196
842,0.35783861813002793
843,0.30926960100422635
844,0.28511924464748917
845,0.3816722746646726
846,0.34604785439652264
847,0.31802311127516875
848,0.34104879268774735
849,0.29728787886236524
850,0.3258862530071989
851,0.3597623687248856
852,0.32594063191541184
853,0.30272419325243727
854,0.3820694192528721
855,0.32492289657897366
856,0.35150862397585697
857,0.34234463385274616
858,0.3389931965877078
859,0.3148553850759643
860,0.29505837771411053
861,0.292743653919013
862,0.2837332961451849
863,0.3766015047366361
864,0.3428302007398272
865,0.3139995059536963
866,0.3479892999266826
867,0.29969386483575006
868,0.30869387997564873
869,0.3519393921349536
870,0.2621695656901094
871,0.32582213455153713
872,0.32537904914821053
873,0.3445885545881953
874,0.3394490184100392
875,0.30368466351941575
876,0.3574287150012684
877,0.27504343273281145
878,0.3422130527656642
879,0.29826138308785644
880,0.32710998089874843
881,0.3106497192746561
882,0.35293403682647284
883,0.28769507440182185
884,0.3279284813001332
885,0.35713848905317314
886,0.33823759610263426
887,0.2865527992126155
888,0.3289809733910724
889,0.3348705466953283
890,0.32778907182195816
891,0.29335730697639273
892,0.3454709280234588
893,0.33413144710467757
894,0.34962516701248547
895,0.3595699620938516
896,0.30633680444313727
897,0.3411955556992685
898,0.272723300676466
899,0.3389174748506243
900,0.30926960100422635
901,0.2723726052651125
902,0.3440602215103563
903,0.29271036223160235
904,0.4355040806870081
905,0.2914635029257697
906,0.3191375063751597
907,0.27823144407920664
908,0.3280072334026102
909,0.37181374272070167
910,0.3015659353958365
911,0.3051292259264957
912,0.30704278919751626
913,0.332768214396164
914,0.2544609303913233
915,0.35578342106397015
916,0.3340045619305425
917,0.3436808580340103
918,0.307626108802713
919,0.3324774517864558
920,0.3649551671072131
921,0.35578342106397015
922,0.3167997786048682
923,0.33443628046859275
924,0.3555084992764174
925,0.3268775638378697
926,0.3256107561473011
927,0.31554962411938914
928,0.2585245546841778
929,0.28602424639805596
930,0.24825957660970005
931,0.3768999334163943
932,0.2942917318165326
933,0.26843569807857726
934,0.304889924061863
935,0.35000906603393206
936,0.30362468615474675
937,0.29707624461643883
938,0.3811598667801734
939,0.3568893256862078
940,0.27753488366307283
941,0.3060015288485554
942,0.251169107532594
943,0.2515347374089679
944,0.2953573498668735
945,0.3619366534135221
946,0.3141209310624117
947,0.37181374272070167
948,0.2905834447954503
949,0.3238577095597899
950,0.29082792380374045
951,0.3750756288064782
952,0.2973883545854275
953,0.3421486435208238
954,0.3878231680545403
955,0.3409336556297947
956,0.36303957333729653
957,0.2700608201525866
958,0.32504239335114354
959,0.33804700292201667
960,0.33104149125143373
961,0.2693088540657965
962,0.362610627210995
963,0.3395886529574107
964,0.3576456362781496
965,0.31916398795472345
966,0.35808793141296774
967,0.2620874312910336
968,0.3142826518269114
969,0.3070596393887356
970,0.33716869363664953
971,0.34162800168168017
972,0.33295783348895863
973,0.3233116261508191
974,0.3382677007516292
975,0.3550930421678541
976,0.3447333144245168
977,0.3472014135114693
978,0.32755856355523566
979,0.3584296312545177
980,0.36396556167181393
981,0.33986040017440805
982,0.3290538383229468
983,0.34531810794944906
984,0.2781527467431985
985,0.3107910418202905
986,0.34110379229766036
987,0.3476612134879562
988,0.29171906190669294
989,0.3267974133097532
990,0.29587000370948946
991,0.36700294005041967
992,0.32755856355523566
993,0.34331669733906545
994,0.32537904914821053
995,0.3679443286828341
996,0.3733109514423642
997,0.33575223533094156
998,0.34283432869806274
999,0.3759715614125757
1000,0.3199103694490994
1001,0.37453098375549987
1002,0.3163521692128747
1003,0.3509243900800993
1004,0.3539471879848811
1005,0.33156986543200256
1006,0.33986040017440805
1007,0.3468409571786767
1008,0.3066940862975086
1009,0.307514871878011
1010,0.35297527722991934
1011,0.3634631626136756
1012,0.33413144710467757
1013,0.3420180392593634
1014,0.3964674152285592
1015,0.33187190196337324
1016,0.27971223119447136
1017,0.3331395921804584
1018,0.27397736053929
1019,0.38337108373605233
1020,0.3820694192528721
1021,0.3327720736382409
1022,0.2872677939610404
1023,0.34272779695515004
1024,0.34498953091788553
1025,0.34881124322073565
1026,0.28644324869665316
1027,0.36947893531506715
1028,0.33413144710467757
1029,0.33615558229620546
1030,0.34318273045487324
1031,0.26231251789916515
1032,0.3518525208716891
1033,0.25259066266690433
1034,0.30964146127272146
1035,0.28880612922334065
1036,0.3219044399184536
1037,0.27591298662292446
1038,0.29760146911120056
1039,0.3299701654423999
1040,0.29390049155500186
1041,0.26512198157279326
1042,0.36447665861813905
1043,0.28342393593970705
1044,0.34910475232346105
1045,0.2769905008556606
1046,0.2509732859547313
1047,0.2683751677282592
1048,0.3055243726648134
1049,0.3372731861275458
1050,0.29604190735896835
1051,0.2941138139337091
1052,0.32552804816093667
1053,0.28939580711525636
1054,0.3464800564415753
1055,0.2758266800017426
1056,0.30499809641772113
1057,0.29760146911120056
1058,0.3152290142788946
1059,0.3453971973956781
1060,0.3426883099909934
1061,0.321969177081201
1062,0.2599262497676028
1063,0.3219044399184536
1064,0.3121919666373032
1065,0.3140982356713817
1066,0.3031272781396634
1067,0.2941138139337091
1068,0.28871985168870085
1069,0.28367634604254
1070,0.3222285419353145
1071,0.26231251789916515
1072,0.26677563507652163
1073,0.24534823111793658
1074,0.26501571757939973
1075,0.2587735790069367
1076,0.24681906751905663
1077,0.26983347485271314
1078,0.3299701654423999
1079,0.32808942544442266
1080,0.2769905008556606
1081,0.35005844047970736
1082,0.2688291762715756
1083,0.3251733900567803
1084,0.3029976060229475
1085,0.32025870960884995
1086,0.3196752666021688
1087,0.3194866781875708
1088,0.28663718215741035
1089,0.34549243755197495
1090,0.321969177081201
1091,0.33708311279879694
1092,0.3805441756208987
1093,0.31073488425549156
1094,0.31494909215681666
1095,0.2858669465951485
1096,0.35656327878160476
1097,0.3450201312119794
1098,0.31441707112418166
1099,0.30935639644946245
1100,0.31829417530074317
1101,0.31494909215681666
1102,0.3574287150012684
1103,0.29689324501208064
1104,0.2858669465951485
1105,0.35385218342508845
1106,0.28831189342847474
1107,0.30869387997564873
1108,0.30930283883645077
1109,0.28617258019463077
1110,0.34704182649609494
1111,0.3350273138955654
1112,0.3239915101342046
1113,0.3674041255624777
1114,0.2933397756329045
1115,0.272723300676466
1116,0.3374185907958106
1117,0.34234463385274616
1118,0.33020025519466634
1119,0.3086655337086346
1120,0.3371226019206547
1121,0.3820694192528721
1122,0.3389931965877078
1123,0.35606135014397955
1124,0.3242040507679277
1125,0.3667425680410604
1126,0.332322899041651
1127,0.3565161224869122
1128,0.348588063404092
1129,0.3029219632291257
1130,0.2925179012383321
1131,0.3102014121305326
1132,0.36700294005041967
1133,0.35191481681826464
1134,0.38337108373605233
1135,0.32259501624354353
1136,0.30745660796745494
1137,0.29602956990201545
1138,0.30196687121229193
1139,0.31151623027986974
1140,0.3351592705190367
1141,0.37108654590404033
1142,0.34385271256062555
1143,0.3655944493554504
1144,0.27993769053046513
1145,0.3520549158267684
1146,0.32838154020072363
1147,0.32903083612926093
1148,0.2925179012383321
1149,0.31441707112418166
1150,0.268394087129483
1151,0.339129530228306
1152,0.29895361064228454
1153,0.3386021595061596
1154,0.34752431806490325
1155,0.32405843466362066
1156,0.2987173378812704
1157,0.35608500966511253
1158,0.35688183587027444
1159,0.3169284346554704
1160,0.3203426730960435
1161,0.316549950966574
1162,0.3346492223856604
1163,0.2806279798663955
1164,0.27979890129034546
1165,0.342959359482776
1166,0.3523872692581479
1167,0.3947885296715219
1168,0.3424604486622671
1169,0.3545731288218935
1170,0.37957694366352934
1171,0.2953398039663637
1172,0.3283102488408922
1173,0.32721168629063846
1174,0.34206444815299825
1175,0.3472014135114693
1176,0.3344625325698849
1177,0.3454905169049127
1178,0.3653112214880634
1179,0.3620517665733858
1180,0.30103868225010977
1181,0.3140156756690958
1182,0.36350568642343006
1183,0.32778907182195816
1184,0.3175137885244617
1185,0.319603876795552
1186,0.35625139807575434
1187,0.27841596919536865
1188,0.2802360993848649
1189,0.3346492223856604
1190,0.30527393717697854
1191,0.36186241513034534
1192,0.32823200714830963
1193,0.3203510068675769
1194,0.3298056506244269
1195,0.2817532677909018
1196,0.33966021174015837
1197,0.31871678511415036
1198,0.32713354732858796
1199,0.3592134186064915
1200,0.31871678511415036
1201,0.37223116099925424
1202,0.3303625178298331
1203,0.3196153011486338
1204,0.35737044352977887
1205,0.2988330131399226
1206,0.32778907182195816
1207,0.36915127888149446
1208,0.31871678511415036
1209,0.30567588535895107
1210,0.3341854356995132
1211,0.2990789675623139
1212,0.30866275985786396
1213,0.2877720722419392
1214,0.3494565093507352
1215,0.32701306709103706
1216,0.3408986568557808
1217,0.29558317411034984
1218,0.31595073379759536
1219,0.3178536853130034
1220,0.30308841088577465
1221,0.27504343273281145
1222,0.315315222176086
1223,0.29969386483575006
1224,0.3199234707981298
1225,0.37236859051534965
1226,0.29843802787362467
1227,0.30797033067321355
1228,0.3377218365772864
1229,0.3494565093507352
1230,0.3202726412587539
1231,0.35542449231235285
1232,0.3050556211763213
1233,0.35208745242338835
1234,0.32962165810010385
1235,0.3445885545881953
1236,0.3706921034058672
1237,0.3851952057309749
1238,0.3729314996757229
1239,0.2941407211724656
1240,0.35727011273195597
1241,0.29080758497166365
1242,0.3064994957511388
1243,0.3385021813553753
1244,0.34803412136109857
1245,0.2802281176221167
1246,0.3299362490568224
1247,0.3592134186064915
1248,0.3597623687248856
1249,0.3506885618495523
1250,0.2820249424201677
1251,0.31730103835633533
1252,0.3431694607824642
1253,0.28221632574252864
1254,0.3290538383229468
1255,0.28221632574252864
